HoV,TZ_Flow,MIXP,AMBP,AMBT,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R600_HD
ASD1913,949.022375,2680.495,102272.437,294.720248,131,145,120,125,160
ASD1914,946.795875,2602.322,102385.8,295.048445,131,145,120,125,160
ASD1915,947.317,2714.3925,102307.416,294.33652,131,145,120,125,160
ASD1916,947.689825,2708.4085,102262.95,294.435791,131,145,120,125,160
ASD1917,947.698125,2588.4144,102299.146,294.988514,131,145,120,125,160
ASD1918,949.053125,2580.823,102220.544,294.83552,131,145,120,125,160
ASD1919,947.5167125,2634.277,102308.685,295.323582,131,145,120,125,160
ASD1920,946.591875,2633.7898,102362.91,294.318776,131,145,120,125,160
ASD1921,948.407375,2650.6985,102267.09,295.079298,131,145,120,125,160
ASD1922,947.10625,2720.8244,102241.003,294.28815,131,145,120,125,160
ASD1923,947.7945,2479.6097,102276.575,294.314923,131,145,120,125,160
ASD1924,948.952175,2556.3541,102177.88,295.015328,131,145,120,125,160
ASD1925,949.0205375,2572.2164,102192.42,294.34753,131,145,120,125,160
ASD1926,947.524875,2565.8606,102256.06,293.832337,131,145,120,125,160
ASD1927,947.340925,2608.7318,102261.56,294.714323,131,145,120,125,160
ASD1928,946.8845,2698.1945,102364.044,294.678088,131,145,120,125,160
ASD1929,948.468625,2705.3871,102253.08,294.30975,131,145,120,125,160
ASD1930,947.389375,2641.8406,102296.37,294.752524,131,145,120,125,160
ASD1931,948.42375,2510.4391,102266.223,294.77774,131,145,120,125,160
ASD1932,948.3661625,2622.5754,102190.71,293.374585,131,145,120,125,160
ASD1933,947.88055,2678.8822,102199.22,294.61337,131,145,120,125,160
ASD1934,948.0262,2672.8556,102254.5,293.669917,131,145,120,125,160
ASD1935,948.5923,2613.5689,102422.08,294.414515,131,145,120,125,160
ASD1936,947.346125,2557.7934,102305.51,294.520777,131,145,120,125,160
ASD1937,947.236,2505.6072,102260.67,293.851286,131,145,120,125,160
ASD1938,947.574625,2637.9295,102291.296,294.760481,131,145,120,125,160
ASD1939,946.75375,2622.0156,102252.344,294.358677,131,145,120,125,160
ASD1940,947.11425,2577.7391,102251.495,294.139689,131,145,120,125,160
ASD1941,947.36825,2547.977,102350.21,294.239615,131,145,120,125,160
ASD1942,947.7054625,2487.6566,102252.045,294.511843,131,145,120,125,160
ASD1943,948.035125,2652.9148,102179.767,294.822777,131,145,120,125,160
ASD1944,946.570375,2522.092,102289.89,295.40903,131,145,120,125,160
ASD1945,947.31875,2706.2635,102201.25,294.293858,131,145,120,125,160
ASD1946,946.8611875,2619.0525,102228.83,294.388272,131,145,120,125,160
ASD1947,947.1899375,2698.5334,102410.95,294.761712,131,145,120,125,160
ASD1948,946.711575,2647.3095,102218.03,294.335509,131,145,120,125,160
ASD1949,946.70125,2609.054,102167.79,294.583558,131,145,120,125,160
ASD1950,948.1687875,2575.3141,102305.347,295.578553,131,145,120,125,160
ASD1951,949.2900875,2671.11,102250.73,293.63788,131,145,120,125,160
ASD1952,948.061675,2539.5416,102275.287,294.552569,131,145,120,125,160
ASD1953,948.509625,2544.5084,102257.35,293.711655,131,145,120,125,160
ASD1954,946.865,2698,102183.746,294.501154,131,145,120,125,160
ASD1955,948.1891625,2577.8233,102244.476,295.479283,131,145,120,125,160
ASD1956,948.153,2634.597,102334.45,294.433457,131,145,120,125,160
ASD1957,947.98575,2621.3255,102209.82,293.341992,131,145,120,125,160
ASD1958,948.34575,2532.593,102346.52,293.937945,131,145,120,125,160
ASD1959,946.94525,2557.206,102327.94,293.741724,131,145,120,125,160
ASD1960,946.98295,2550.2949,102234.6,295.558922,131,145,120,125,160
ASD1961,945.872125,2577.6636,102234.49,294.527121,131,145,120,125,160
ASD1962,948.274625,2537.4073,102293.86,294.349385,131,145,120,125,160
ASD1963,947.136875,2572.7522,102295.11,294.524287,131,145,120,125,160
ASD1964,948.48495,2600.3756,102409.07,295.746424,131,145,120,125,160
ASD1965,948.187375,2409.0603,102294.43,294.080748,131,145,120,125,160
ASD1966,946.35025,2600.202,102230.664,294.48228,131,145,120,125,160
ASD1967,947.249625,2571.0274,102256.58,294.27128,131,145,120,125,160
ASD1968,947.800125,2659.0149,102358.25,293.832055,131,145,120,125,160
ASD1969,868.796625,2558.1259,100009.143,296.977105,131,136,120,120,148
ASD1970,869.340875,2448.899,100046.075,296.269404,131,136,120,120,148
ASD1971,868.69545,2639.1771,100169.11,297.998402,131,136,120,120,148
ASD1972,868.1284375,2702.8387,100166.5,297.553776,131,136,120,120,148
ASD1973,870.451125,2689.0097,100091.516,296.318873,131,136,120,120,148
ASD1974,867.9235,2728.0775,100068.225,296.603651,131,136,120,120,148
ASD1975,868.336625,2569.8732,100183.82,297.737046,131,136,120,120,148
ASD1976,868.1337,2531.6557,100029.75,296.308892,131,136,120,120,148
ASD1977,868.473625,2502.1294,100065.82,297.859938,131,136,120,120,148
ASD1978,868.6183125,2530.0468,100130.44,297.919382,131,136,120,120,148
ASD1979,868.6739375,2694.7721,100175.59,297.136244,131,136,120,120,148
ASD1980,867.9946875,2545.3716,99967.17,297.085457,131,136,120,120,148
ASD1981,868.123875,2695.671,100080.145,297.422146,131,136,120,120,148
ASD1982,890.06175,2568.277,101029.803,296.69653,131,136,120,120,148
ASD1983,891.693625,2535.0056,101134.924,295.933588,131,136,120,120,148
ASD1984,890.1088,2541.5817,101085.205,295.17294,131,136,120,120,148
ASD1985,891.04325,2588.1723,101023.26,296.292118,131,136,120,120,148
ASD1986,890.407625,2553.6726,101176.83,295.515223,131,136,120,120,148
ASD1987,891.9675,2570.326,101034.61,296.117104,131,136,120,120,148
ASD1988,891.37975,2670.0788,101111.804,296.619587,131,136,120,120,148
ASD1989,891.468375,2571.8733,101151.24,295.39277,131,136,120,120,148
ASD1990,890.069575,2618.1578,101076.56,296.866236,131,136,120,120,148
ASD1991,890.3885,2660.4828,101091.67,295.96389,131,136,120,120,148
ASD1992,891.329425,2595.533,101203.78,295.79414,131,136,120,120,148
ASD1993,890.5053,2592.4088,101177.35,297.034735,131,136,120,120,148
ASD1994,890.608125,2553.9923,101106.65,296.133957,131,136,120,120,148
