HoV,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3
CGAN_ASD414,181.38647,190.93433,112.20067,109.5616,1549.8564,102560.32,295.95734,154.05902,135.0206,142.4676,120.06873,123.404785,74.92671,37.986786,113.01251,75.02722,37.993477,112.981255
CGAN_ASD415,216.63898,229.78345,137.68344,130.68353,2505.7627,100055.805,299.11337,151.87044,136.9827,145.43648,122.529724,126.27742,74.88734,37.949425,113.0977,74.86939,37.943966,112.94527
CGAN_ASD416,250.10464,261.86343,151.1031,152.18681,2948.8647,101638.91,293.97443,153.61469,135.65985,143.62668,120.84263,122.779785,75.03631,38.047344,113.06847,75.07913,37.98516,112.91116
CGAN_ASD417,186.42674,198.19664,116.061874,114.66018,1740.0541,102117.07,299.51117,153.09862,134.07991,140.40941,121.061676,123.38855,78.93064,38.99292,113.02054,77.93513,38.95539,112.977036
CGAN_ASD418,223.44264,232.42517,139.72707,135.52542,2624.6658,101454.06,297.8501,151.93523,134.83817,141.76671,120.86654,123.30033,79.160034,39.041245,113.027435,78.09514,39.04293,112.99546
CGAN_ASD419,259.63208,267.08228,160.22285,155.37201,3281.7654,101778.42,294.65997,151.37451,135.03647,143.12526,120.67171,123.01034,79.07785,39.02707,113.001854,77.99886,39.013287,113.01619
CGAN_ASD420,170.36305,184.17621,109.833725,109.37761,1406.6754,102769.73,297.07446,155.4245,116.64025,118.00398,109.2616,111.8597,75.20603,38.0829,112.96491,75.101135,37.992016,112.96193
CGAN_ASD421,216.91138,221.19794,134.45294,131.84729,2277.44,100737.16,295.5863,156.10121,115.995155,119.37692,108.53645,110.752396,74.682335,37.899982,113.04412,74.72997,37.872395,112.98029
CGAN_ASD422,248.62314,255.2264,154.26843,152.46547,3072.7947,103586.15,298.91776,156.79202,114.40765,115.87308,107.81595,110.44681,74.91044,37.991764,113.01459,74.824875,37.93828,113.003204
CGAN_ASD423,187.05214,196.68617,114.72259,117.28716,1783.815,101303.32,297.59692,153.52798,118.022026,120.17673,109.32367,110.81482,78.79321,38.975048,113.03926,77.856415,38.915222,112.95213
CGAN_ASD424,224.04651,233.49922,138.97551,139.85384,2613.3496,102411.66,299.95483,154.29774,115.96383,118.02764,108.56206,110.05617,78.81798,39.014572,113.00781,77.89205,38.93923,112.97362
CGAN_ASD425,257.78,264.02527,156.65857,156.40045,3177.6519,101435.86,293.48294,151.21133,118.68656,123.34598,109.261314,111.2125,78.700676,38.978214,112.98122,77.73397,38.876987,112.99398
CGAN_ASD426,183.43872,189.48839,111.94269,109.43881,1537.3751,102150.51,295.30823,153.50412,133.49184,141.00859,119.12411,122.30318,74.77664,37.933216,113.01559,74.913315,37.946114,112.98799
CGAN_ASD427,216.7762,228.43105,134.06548,131.36829,2388.0552,100414.945,296.53375,152.29765,134.74498,142.36543,120.84817,123.46094,74.81394,37.94465,113.079384,74.88113,37.927055,112.92807
CGAN_ASD428,254.49803,260.8222,156.78224,151.95287,3169.0852,103620.45,296.72998,152.88844,132.1951,140.47908,119.27484,122.55049,75.08748,38.003128,113.01929,75.03041,37.992218,113.02058
CGAN_ASD429,183.10948,194.20485,114.40244,112.515015,1718.4683,100215.22,298.21014,152.13396,134.83914,141.27094,121.25784,123.8667,78.97708,38.992554,113.02903,77.92252,38.962505,112.966515
CGAN_ASD430,224.96573,233.71886,140.48495,135.77328,2628.4011,100543.71,297.02997,151.31367,134.04759,141.29991,120.51738,123.232315,79.14456,39.018963,113.02075,78.0433,39.01902,113.001816
CGAN_ASD431,261.91525,275.75626,157.6228,159.26837,3245.3174,100444.82,293.14935,151.55759,136.08052,141.61015,121.17631,121.67072,78.76666,39.014122,113.04022,77.79977,38.95711,112.915985
CGAN_ASD432,181.12321,188.69548,109.477394,110.5986,1420.3143,100101.8,293.87415,154.67484,130.87926,135.97607,116.90253,119.23855,74.8168,37.957443,113.071075,74.93034,37.935303,112.89982
CGAN_ASD433,218.84453,228.95676,133.48404,132.96538,2308.071,100877.555,294.8557,154.4662,130.11678,136.04312,117.27826,119.4968,74.85872,37.955196,113.06966,74.904,37.937588,112.9226
CGAN_ASD434,255.3863,261.7989,156.80853,152.6409,3091.1294,103882.75,295.1844,154.64925,127.37642,134.54393,115.5965,118.69522,75.1538,38.00988,113.01627,75.05197,37.9972,113.01453
CGAN_ASD435,186.85342,195.0718,114.29194,114.62117,1770.7317,100948.15,295.4093,152.33606,131.14899,136.68864,117.40979,119.49979,78.919685,38.98228,113.04715,77.95399,38.968987,112.96925
CGAN_ASD436,231.3195,235.16098,139.6107,138.95702,2600.2068,102966.984,293.5163,152.65227,128.74713,135.70381,115.577705,117.88573,78.90962,38.97943,112.99785,77.93608,38.961422,113.028496
CGAN_ASD437,261.45358,271.07642,162.74315,157.96815,3339.0774,100505.3,295.57465,151.57484,130.82097,137.651,118.51867,120.975914,79.01608,39.011948,112.99344,77.896324,38.96997,112.999756
CGAN_ASD438,174.42163,189.8053,114.71336,109.94817,1473.0198,102956.28,299.41714,154.79883,127.982864,131.2179,117.260544,120.04441,75.50714,38.171947,112.97238,75.29064,38.084705,112.950905
CGAN_ASD439,214.06572,227.15843,138.8867,132.41666,2446.6118,103246.2,299.96478,156.01064,128.30382,130.87308,116.77301,119.118965,75.363464,38.096577,113.04458,75.147514,38.096535,112.96145
CGAN_ASD440,254.79823,262.62317,160.77159,152.9802,3213.863,103106.125,298.72595,155.36206,126.36566,133.06996,115.85961,119.87317,75.1041,37.982204,113.02048,74.978485,37.982227,113.040054
CGAN_ASD441,184.77415,195.26448,114.10516,114.43107,1724.074,100257.29,296.07574,153.19266,131.10938,136.0919,117.699356,119.78835,78.91252,38.985344,113.05106,77.92677,38.96134,112.9487
CGAN_ASD442,224.37875,233.02278,139.80742,138.05081,2622.678,102722.42,299.16483,154.00264,126.05328,130.6637,115.18938,116.958855,78.92056,39.018982,113.01825,77.97622,38.98793,112.991394
CGAN_ASD443,260.37735,267.62723,161.42603,159.23482,3373.472,102547.96,299.9261,153.44576,126.87633,131.42513,116.347305,118.01006,78.94039,39.054333,112.99178,77.99667,39.006912,112.99687
CGAN_ASD444,186.747,195.52739,114.92316,110.28908,1697.8647,100662.87,298.0391,150.61028,145.5602,155.63762,128.2426,131.05649,74.58988,37.92728,113.04676,74.8498,37.936253,112.975426
CGAN_ASD445,221.56326,233.81763,139.18373,132.78717,2606.9993,100538.16,299.74835,150.0124,146.49998,157.1495,129.5151,133.04243,74.8589,37.968365,113.06722,74.95852,37.965343,112.9637
CGAN_ASD446,253.10974,270.89215,153.32486,155.11572,3183.5828,100199.88,295.6237,151.01498,146.43523,157.53178,129.12947,130.66954,74.88855,38.025974,113.09931,74.99919,37.94487,112.86237
CGAN_ASD447,184.89787,195.79277,116.34767,111.788994,1743.9769,99955.305,297.8554,151.67363,145.51854,154.54819,128.23038,131.40666,79.12648,39.02565,113.019455,78.033905,39.024586,112.99001
CGAN_ASD448,229.14474,237.11255,143.64842,136.94449,2732.5793,102131.26,297.52872,151.7463,142.26152,151.3994,125.86765,128.65309,79.23411,39.0353,113.022484,78.14858,39.077354,113.03211
CGAN_ASD449,266.46692,273.01147,166.09077,158.50735,3508.5232,101393.0,298.08792,150.66182,143.4912,152.78574,127.365234,130.14539,79.309685,39.078808,112.99658,78.21019,39.10926,113.040375
CGAN_ASD450,185.19543,193.96527,118.326195,110.99783,1712.9717,100688.445,298.98334,152.41049,133.30975,140.066,119.68205,123.93352,74.9727,37.99369,113.034225,74.91722,37.96616,112.98685
CGAN_ASD451,220.13924,229.82657,136.40878,132.65398,2401.206,101304.016,296.26514,153.85416,132.62576,139.67436,119.26426,122.22431,74.90524,37.94605,113.06188,74.92189,37.950058,112.959404
CGAN_ASD452,257.93796,265.46454,161.6598,154.77469,3348.4382,102324.36,300.0288,153.26694,131.56654,139.34772,119.85352,123.7666,75.06015,37.99431,113.02629,75.01033,37.98964,113.03383
CGAN_ASD453,188.46378,197.74342,115.78876,115.98402,1736.6262,102508.09,298.07883,154.10175,130.71219,136.42754,118.444916,120.54384,78.84353,38.969406,113.01444,77.88431,38.934326,112.98828
CGAN_ASD454,228.39467,234.7705,140.41556,137.45425,2611.5386,101453.4,295.4706,152.15521,131.98727,139.01173,118.573906,121.03693,79.04482,39.00533,113.01081,78.02065,39.002476,113.017334
CGAN_ASD455,262.81656,269.22662,162.55074,157.20497,3329.8816,101501.76,295.2271,151.72034,131.88188,139.64914,118.96262,121.58658,79.05974,39.013973,112.98586,77.98024,38.99716,113.03436
CGAN_ASD456,180.70732,189.4273,111.615395,109.5113,1496.1895,102036.38,295.74054,154.33302,131.68314,138.13708,118.04677,121.51483,74.95607,37.996056,113.00278,75.03682,37.98421,112.986824
CGAN_ASD457,219.14017,229.64333,139.21982,131.99326,2501.3171,100647.945,298.61047,153.14389,131.53983,138.96619,119.22165,122.99243,74.88263,37.924496,113.063416,74.8727,37.93179,112.98361
CGAN_ASD458,257.1573,262.72446,160.80345,153.70088,3277.3396,103276.94,298.76025,153.90717,129.64769,137.19408,118.17755,122.14759,75.111595,37.9923,113.00941,75.016235,37.99491,113.05273
CGAN_ASD459,188.16045,198.56816,117.3535,115.66505,1741.744,101875.234,300.03046,153.80087,129.3975,134.88484,118.56137,120.77345,79.083466,39.03198,113.00647,78.03885,38.98544,112.99304
CGAN_ASD460,225.04779,234.03186,140.53786,137.54135,2650.9136,101867.945,298.89325,152.8186,129.6888,135.28275,117.75691,119.88701,79.0507,39.030785,113.01822,78.0388,39.01429,112.997215
CGAN_ASD461,265.37067,269.0419,161.53288,158.22206,3301.6628,103031.195,293.4038,152.45958,130.06183,138.05914,116.99734,119.53822,78.9806,38.994873,112.97211,77.94173,38.97461,113.052895
CGAN_ASD462,187.91934,198.72978,116.45744,116.23866,1677.6208,103483.34,294.5802,156.63524,129.52943,135.04504,116.20345,118.79928,74.87256,37.9877,112.99723,74.91937,37.96592,112.96475
CGAN_ASD463,220.60919,229.15335,134.84088,132.87581,2344.7483,101839.2,294.92822,154.34784,131.09077,137.51677,117.766174,120.33679,74.95664,37.965378,113.05886,74.969635,37.966595,112.95036
CGAN_ASD464,257.73947,267.96713,161.87831,155.77498,3399.8154,100926.555,301.0661,152.74931,131.46518,139.03488,120.03749,123.85304,75.00867,38.004425,113.0535,74.96621,37.97404,112.998505
CGAN_ASD465,187.72476,195.82425,115.43884,115.418144,1790.329,102136.91,296.86972,153.41084,130.55412,136.1822,117.42442,119.445335,78.84478,38.97463,113.033905,77.90809,38.955296,112.98258
CGAN_ASD466,226.73448,235.88533,141.52646,139.32811,2714.849,101933.67,299.86163,152.90323,129.96017,134.90746,118.137825,119.96688,78.96519,39.031525,113.02139,77.99642,39.006153,112.98189
CGAN_ASD467,263.22018,269.79956,163.38208,158.84842,3410.233,101513.36,298.04556,152.00108,130.74905,137.21718,118.82211,121.19139,79.069855,39.042553,112.98828,78.02139,39.017025,113.01467
CGAN_ASD468,184.24411,190.67209,114.22264,109.01086,1549.6676,101408.69,296.74023,153.12231,136.00087,143.56131,121.03375,124.683136,74.8742,37.952908,113.02924,74.95792,37.96589,112.9867
CGAN_ASD469,221.11569,229.1185,140.61621,131.75865,2531.766,102622.93,298.59216,153.32451,135.01125,142.97661,121.12457,125.21087,75.09762,37.965874,113.04262,75.03607,38.007397,113.023865
CGAN_ASD470,252.81204,268.35107,154.52151,154.74063,3089.614,100387.336,295.5315,153.69563,136.17688,144.45049,122.20142,123.99757,74.82919,37.99151,113.07645,74.892075,37.924553,112.89755
CGAN_ASD471,189.35068,198.7038,117.39376,115.69359,1716.7173,102838.87,299.16943,154.36343,132.88583,139.43753,120.595505,122.85203,79.00235,39.013866,112.99829,77.99201,38.973545,113.00473
CGAN_ASD472,229.10669,235.23755,141.02592,137.82365,2621.2158,102444.48,295.4796,153.07404,133.70187,141.21547,119.62403,122.079544,79.02928,38.997677,113.00962,78.004234,39.00366,113.0247
CGAN_ASD473,264.9619,272.9952,161.13824,159.15688,3291.293,102077.625,293.18512,152.73602,135.12157,142.5475,120.50928,122.235886,78.888084,38.997242,113.001076,77.87262,38.972095,113.00023
CGAN_ASD474,179.65747,192.03369,115.62057,111.7958,1662.1467,101165.68,300.20737,153.5476,127.172226,128.89333,115.96216,118.67756,75.435844,38.150787,113.033455,75.15077,38.087532,112.93763
CGAN_ASD475,214.24715,225.05486,137.54823,133.77806,2492.5835,103034.31,301.22253,154.61919,126.32741,126.86907,115.71098,117.18662,75.38521,38.15052,113.0302,75.22265,38.13021,112.93987
CGAN_ASD476,251.19485,261.99524,155.81349,152.72768,3105.5557,101180.84,296.67105,153.94943,125.11985,131.74817,115.01068,117.822174,74.958595,37.98591,113.04194,74.90136,37.92742,112.96689
CGAN_ASD477,189.46736,197.5216,115.50127,117.280075,1807.5354,102553.26,297.2106,153.74373,124.95215,129.2076,113.790596,115.520584,78.81979,38.97142,113.02979,77.90347,38.938347,112.98236
CGAN_ASD478,225.67929,233.40532,139.5421,137.88934,2633.9412,101784.66,297.7592,152.2522,124.95983,129.97742,114.26848,116.38457,78.97197,39.014603,113.01049,77.97607,38.977005,112.99614
CGAN_ASD479,262.41306,268.0475,161.58127,158.48509,3362.838,101589.93,297.17307,151.67912,125.55667,131.34993,115.055275,117.39554,79.035614,39.034958,112.97975,77.99779,38.9915,113.01825
CGAN_ASD480,186.86163,195.7305,116.26342,110.63718,1695.0325,100654.53,298.02267,151.30986,141.97647,151.32268,125.64865,128.98767,74.690186,37.935066,113.04404,74.877106,37.938583,112.977554
CGAN_ASD481,223.88965,231.88371,135.36642,134.12038,2359.6248,102440.74,294.05276,153.20027,141.51096,150.19962,124.32982,126.98512,75.013535,37.99896,113.06446,75.094284,38.003807,112.94951
CGAN_ASD482,259.5704,267.15945,161.41821,154.77473,3363.284,103419.59,298.83575,152.08652,140.67294,150.52937,125.49013,129.11894,75.14977,38.02534,113.02493,75.1165,38.034348,113.03114
CGAN_ASD483,185.08716,194.25467,115.31361,112.20364,1712.368,101184.98,297.57587,152.6739,140.5458,148.63225,124.81711,127.58057,78.97248,38.99259,113.019,77.95205,38.984234,112.995766
CGAN_ASD484,228.52031,237.50938,143.39244,136.87662,2684.0977,100429.11,296.71048,151.71861,141.2228,149.90999,125.37774,128.31323,79.24281,39.02669,113.02438,78.11125,39.059734,113.01364
CGAN_ASD485,266.1304,280.83313,160.83836,160.74927,3327.5222,100487.49,293.79706,151.98355,142.74648,149.50908,125.805954,126.44495,78.9589,39.048492,113.0507,77.96364,39.02996,112.92171
CGAN_ASD486,177.80406,190.76358,114.35497,109.261505,1556.0139,102477.96,298.68118,153.36633,136.26047,141.84976,122.08038,125.33197,75.50298,38.160522,112.98761,75.324036,38.118996,112.98279
CGAN_ASD487,220.57935,229.66202,139.6612,131.2365,2485.6677,102278.51,297.9266,153.45097,135.26503,143.33923,120.922005,124.86962,75.10992,37.9701,113.05921,75.06581,38.01329,113.00156
CGAN_ASD488,251.05484,267.70096,154.0424,154.5207,3105.3765,99995.71,296.1062,153.88228,136.75426,145.35847,122.65028,124.693726,74.882164,38.000095,113.09227,74.932495,37.925575,112.879845
CGAN_ASD489,195.40347,203.95152,118.68151,119.560974,1901.6998,101903.2,293.87378,153.6637,135.06847,141.61797,119.6631,121.67767,78.87175,38.953484,113.04212,77.89292,38.963406,112.97505
CGAN_ASD490,227.98427,236.44554,141.23625,137.1428,2604.1194,100353.586,295.01572,152.12434,137.05118,144.79108,121.954895,124.713295,79.184814,39.02359,113.021965,78.08018,39.034065,112.999985
CGAN_ASD491,262.1155,273.15085,162.36736,157.99287,3316.5757,100702.63,295.10294,152.21576,136.63515,144.01933,122.08108,124.20597,79.10036,39.03834,113.01367,77.99638,39.020054,112.982704
CGAN_ASD492,173.68431,186.91455,114.04292,110.696915,1517.6222,101774.95,300.14374,155.25456,116.73119,116.18213,109.97781,111.6479,75.657326,38.206978,113.01294,75.378494,38.12424,112.91439
CGAN_ASD493,218.38501,224.44913,137.47061,133.41258,2353.9258,100873.69,296.7108,157.09093,116.05161,119.12561,108.81525,111.40666,74.66616,37.89168,113.0465,74.64399,37.860584,112.988266
CGAN_ASD494,251.57385,260.80765,157.09381,154.79012,3162.6914,102759.305,300.02872,157.16196,114.08459,115.426155,108.01917,110.5607,74.89222,37.992573,113.036285,74.83421,37.937454,112.9872
CGAN_ASD495,186.16992,195.03456,112.959656,116.51723,1725.0845,101080.305,295.78964,153.24916,119.37524,121.843544,109.396736,110.98321,78.60135,38.942112,113.03716,77.73581,38.87242,112.94566
CGAN_ASD496,225.41948,233.83199,138.394,138.70529,2571.902,101284.43,296.4442,152.3951,117.36136,120.81112,108.75847,110.718,78.723305,38.968914,113.00723,77.78209,38.890568,112.97376
CGAN_ASD497,259.98953,265.55783,159.38332,157.38869,3245.039,101906.64,295.57758,151.99411,117.37183,122.056656,108.762115,111.08235,78.84094,39.004776,112.97714,77.872314,38.9213,113.01175
CGAN_ASD498,181.13531,193.32837,114.13567,111.99614,1568.3518,103507.9,296.54358,155.19518,133.59961,139.54181,119.97837,122.86455,75.25579,38.102047,112.96634,75.169075,38.06117,112.9956
CGAN_ASD499,219.62961,231.65343,139.48444,132.50647,2531.5938,100282.805,298.78345,152.67978,134.50603,142.58435,121.25312,124.93722,74.87642,37.93306,113.07573,74.874504,37.93404,112.96805
CGAN_ASD500,253.93564,266.6416,153.85966,154.59431,3048.2715,101493.18,294.43274,154.19157,134.00352,141.80243,120.35689,122.13051,74.89312,37.998547,113.05835,74.92952,37.94078,112.9183
CGAN_ASD501,192.119,199.15411,116.312485,116.69283,1819.8248,100856.17,293.78766,152.46986,135.09242,141.69678,119.87132,122.02103,78.890076,38.96038,113.04212,77.92472,38.967243,112.98179
CGAN_ASD502,225.77148,236.66513,142.40216,138.07607,2703.3452,101062.4,299.72333,152.43468,133.31982,139.26157,120.53361,122.795944,79.0719,39.035336,113.02696,78.034164,39.0236,112.98344
CGAN_ASD503,263.25256,270.95306,163.96507,159.5955,3451.5361,101660.39,299.7174,152.20236,132.93494,139.02705,120.61957,122.71155,79.05467,39.059017,112.993996,78.04586,39.03583,113.00614
CGAN_ASD504,184.13,193.71393,114.59019,111.28331,1584.4637,100134.65,296.30573,154.39984,131.0372,136.4415,117.37263,120.65495,74.88112,37.94423,113.071144,74.903336,37.948776,112.9374
CGAN_ASD505,219.73862,229.63626,141.08647,133.10503,2501.3486,102954.45,298.56073,155.66801,128.44638,133.78854,116.90308,120.483284,75.08037,37.9701,113.03849,74.93533,37.98792,113.01145
CGAN_ASD506,255.87418,267.36624,160.40305,154.81493,3215.9702,101591.93,297.58636,154.69662,128.66924,136.16013,117.505646,120.85961,75.03508,37.98769,113.041855,74.95297,37.95595,112.9885
CGAN_ASD507,186.6508,198.34985,116.54269,115.89668,1765.8123,100962.766,298.38232,153.86371,130.13579,135.0573,118.009865,120.20369,78.89583,38.982735,113.034164,77.896454,38.94517,112.958664
CGAN_ASD508,231.94272,237.21552,141.27493,140.10706,2626.8271,102977.64,294.6078,153.64517,128.39888,134.87778,115.682785,117.914215,78.90461,38.982975,113.000305,77.93431,38.964268,113.02248
CGAN_ASD509,264.06924,272.92822,165.55194,159.20972,3408.6655,100868.766,297.5994,152.38063,129.75565,136.57726,118.19458,121.01405,79.15994,39.039738,112.98875,78.03746,39.015854,113.01666
CGAN_ASD510,179.40436,194.43956,113.67715,113.36805,1505.3268,102806.24,295.7748,157.1714,128.35947,132.43231,116.385765,119.07442,75.160835,38.08358,112.9778,75.10978,38.02111,112.95847
CGAN_ASD511,219.67757,229.86977,139.8149,133.87564,2403.5103,103238.93,297.2517,157.72757,127.38479,131.60303,115.858154,118.96694,75.06825,37.9721,113.03871,74.918175,37.989544,112.99378
CGAN_ASD512,257.07526,266.11176,158.16518,155.24828,3060.3767,102867.86,295.00397,157.2603,127.025536,133.32574,115.55528,118.439186,75.04133,37.984188,113.028694,74.96388,37.96791,112.98661
CGAN_ASD513,185.58208,197.68854,115.53515,115.49427,1717.4353,100139.63,297.02582,154.138,131.02512,135.71846,118.17482,120.31224,78.88899,38.980934,113.04586,77.89145,38.946617,112.94235
CGAN_ASD514,231.7502,237.37238,140.35367,139.6676,2556.4075,101130.67,293.0664,153.23717,130.00227,136.39006,116.63436,118.91255,78.91441,38.98396,113.0064,77.94363,38.965294,113.00713
CGAN_ASD515,267.39584,271.14197,162.76047,159.78024,3289.2754,102957.92,293.2059,153.71033,127.945526,135.35739,115.46752,118.01948,78.93549,38.990532,112.97146,77.930916,38.964134,113.04738
